encoding,weight,pep_col,key,mean_auc_CEDAR,mean_auc01_CEDAR,mean_AP_CEDAR,mean_auc_PRIME,mean_auc01_PRIME,mean_AP_PRIME,mean_auc_IBEL,mean_auc01_IBEL,mean_AP_IBEL,mean_auc_NEPDB,mean_auc01_NEPDB,mean_AP_NEPDB
BL62FREQ,KL,icore_mut,aa_props-icore_mut_score,0.7116336975825631,0.571699565157266,0.3937193950846943,0.6546408315752905,0.5403948419689599,0.036700308557448845,0.66274614887219,0.5523124511982647,0.22194103610660823,0.5629441171650215,0.512900446745521,0.3038894287192539
BL62FREQ,KL,icore_mut,aa_props-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7201825069643445,0.5725797101013416,0.39823409179864894,0.6578999222401017,0.54242784747757,0.05088222668387713,0.6634845967981793,0.5655091565051914,0.2153055439945545,0.523217840317818,0.5169727336165837,0.2797043214676132
BL62FREQ,KL,icore_mut,aa_props-icore_mut_score-foreignness_score,0.7122145044251984,0.5714615287640015,0.3941392986604592,0.6527815463705527,0.5402275094294816,0.035911806700472095,0.6610442743781412,0.5558933359183905,0.22315951801448683,0.5645484429148573,0.5129593188656898,0.3050278306114992
BL62FREQ,KL,icore_mut,aa_props-ratio_rank,0.7179295392097946,0.5713204309467995,0.39771817029863277,0.6577267200561385,0.5389773598725306,0.042016205074340555,0.650639173569651,0.554610228084035,0.24203975069744857,0.5265012201684464,0.5209719572377294,0.2851945592536537
BL62FREQ,KL,icore_mut,foreignness_score,0.7027948295307835,0.5597519891051865,0.3790135805393965,0.6821980171277122,0.5506634943323842,0.044646284430743484,0.700273086642794,0.6030934735878435,0.2645897217364837,0.5663027074113158,0.5132440682933268,0.2833932673409206
BL62FREQ,KL,icore_mut,icore_blsm_mut_score,0.703177450350016,0.5590391724466169,0.37784352658017656,0.684086034913883,0.5501278036915199,0.0434151316524913,0.7043281128260112,0.6030941957387458,0.26630558661549947,0.5835862020317991,0.5110598667062304,0.28879947950691953
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned,0.7052736307493377,0.5580917401964919,0.37690241881403724,0.6815467414303411,0.5531182655969052,0.04558698995341679,0.7127614255068144,0.6081957848665068,0.270828831347495,0.5704770730311072,0.5131805835503256,0.28595534493518165
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7050812180584949,0.5581397373546383,0.37681184188718925,0.6793129184875324,0.5535314262484933,0.04637841898775444,0.712255866135463,0.608201976242631,0.27168207866947963,0.5738741937401005,0.5160448939746562,0.2897130044395342
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank,0.7092539653850327,0.5588382992192745,0.3818475394967381,0.6831120281036618,0.5539016230785377,0.04815795180833292,0.6992115499341892,0.6031536499002912,0.2660076033388746,0.5422359704916538,0.5051058503562778,0.26938389821743736
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7099764369925483,0.5581265093557125,0.38240630539768605,0.682269431987341,0.5549984687997742,0.04928895039375209,0.6964055603973139,0.6031945662632108,0.26566505997411594,0.5381134951904643,0.505105611121828,0.2679850070692834
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-foreignness_score,0.7033330712257584,0.5594331092801326,0.3794916563994191,0.6820146093058478,0.5503399544848948,0.04463030643852854,0.701894434449694,0.6030932657222079,0.26549367790174044,0.5810359651158487,0.5160494022270469,0.2914948517449445
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score,0.7030234685083082,0.5589955553604028,0.37768823748534974,0.6819917529982589,0.5496325831178187,0.042824134181182236,0.7016214916129289,0.6030904621085594,0.26504845120064274,0.5826750134494836,0.5110598667062304,0.288180686396148
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned,0.7045874487401743,0.5583013476639002,0.37679402713118176,0.6783069623892344,0.5526879201791927,0.04509851335863646,0.7139753229815439,0.6081957848665068,0.2710810251005958,0.5762405005465386,0.5131805835503256,0.2877297785926639
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-foreignness_score,0.7056298332626517,0.5580838101710583,0.3777433785645432,0.6803315240658909,0.5544578449616276,0.047761777528550604,0.7110816034448119,0.6082123987745766,0.2712845184198977,0.566494490432677,0.5160430494044663,0.28676215696466556
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7089625460773015,0.5572126215350608,0.37919620925126063,0.6828575278788506,0.5546132607200879,0.04827116409883638,0.6980659532379909,0.605726863011086,0.27072581634719534,0.5421736360491256,0.5090571627156067,0.27306024169391163
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7091718491322431,0.5581731893175388,0.38277730844047275,0.6804951253910948,0.5554843539161032,0.05080187221003292,0.6995425006054192,0.6031569382973845,0.26812705300087536,0.5439144294304138,0.5128465109215476,0.2769982203260459
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-foreignness_score,0.7021856678377111,0.5578662554249089,0.3772402112826538,0.6794660276107327,0.5499006170580063,0.043598722335627525,0.6977336264326253,0.6030904621085594,0.26393327451525017,0.5785473854705241,0.5160494022270469,0.29038823487683596
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-ratio_rank,0.7071680072532444,0.5568243242634037,0.38039997170893414,0.6822422663462704,0.5520864334624546,0.04472826973926755,0.6856771900778772,0.608272271007926,0.2685596069620494,0.5544379167374786,0.5098981975668596,0.2791384018520451
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-icore_mut_score-ratio_rank-foreignness_score,0.7075236461670402,0.5577915935117725,0.3811672425951242,0.6833000153014441,0.5528704041167958,0.047695476736726104,0.692596677813028,0.6057043075918819,0.26693753888799826,0.5495458475194368,0.5138463051308326,0.2813198136502771
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-ratio_rank,0.7078438722956669,0.5576628649548978,0.3815056600690616,0.6826295335500808,0.5515187124780447,0.044507624379841265,0.690369168756027,0.608272271007926,0.2700268557440205,0.5552527655455555,0.5092783889367595,0.27877343961708434
BL62FREQ,KL,icore_mut,icore_blsm_mut_score-ratio_rank-foreignness_score,0.7078161141383869,0.5567768026970727,0.3813154867170218,0.6821730834875118,0.5523689838014122,0.04575249519197854,0.6844917364305917,0.608272271007926,0.2685920316285193,0.5552109890854829,0.5127860907897708,0.28206202445749107
BL62FREQ,KL,icore_mut,icore_dissimilarity_score,0.7030305995659197,0.5573263716068535,0.37730526333860276,0.6867187905416816,0.5520544372437161,0.04678680335004865,0.7094658997098011,0.6133356924080338,0.28781577676075715,0.5728297988472809,0.5082661657564115,0.2825791535143616
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-EL_rank_wt_aligned,0.7053384898159156,0.5575999651102459,0.3763939756610165,0.6845111577950835,0.5556708280476585,0.04934185815793717,0.7173804496377202,0.6081927465954028,0.27183647789110715,0.5647358935882136,0.5132026962498044,0.2833107142545986
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7039497112530199,0.5578571967359467,0.37538201599297466,0.6815019765834407,0.5567107637922923,0.05050421147046116,0.7114869392519602,0.6081927465954028,0.27037909072698574,0.5639821923516622,0.5132685941055113,0.28341910338960286
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-EL_rank_wt_aligned-ratio_rank,0.7090873965926153,0.5578837602491403,0.3805361686312138,0.68563192905168,0.5569867591231438,0.052699890073917025,0.7009297217208685,0.6083368945042689,0.2764882772998827,0.5397619638609574,0.5064823759378505,0.2696116823866692
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7103184475549802,0.5568275214796887,0.38092203371339395,0.6850093781350101,0.5574825651933202,0.05581067679036978,0.7029860247102935,0.6084318587526191,0.27725373569796785,0.5356899863438767,0.505105611121828,0.26745995748235935
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-foreignness_score,0.7028390178222087,0.5600675583245831,0.379431472908583,0.683499200334949,0.5531510336263735,0.048066346971165,0.7063430319827101,0.6159500894716856,0.29404299734877876,0.5680284487275041,0.510428242466639,0.28274378875853956
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score,0.7030218806259025,0.5593759176784795,0.3783225654867763,0.6851235288144558,0.5510383368117653,0.04516201429784831,0.7094447918967731,0.6081718770400439,0.2778339590675755,0.5778429146930077,0.5033057547327707,0.28017485472930614
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-EL_rank_wt_aligned,0.7046725286803792,0.5587664405767871,0.3773380657037264,0.6824904442362288,0.5548075926659807,0.04829269729436367,0.7151589175299948,0.6082152920273932,0.2709626796107099,0.5712831515952713,0.5096232890315794,0.28348145928460844
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7073280021891988,0.5581751780426886,0.37867390671240475,0.6835616017902787,0.556556648533558,0.0516269173799587,0.7141969222852921,0.6082122636619134,0.2720436393620431,0.5665292728272214,0.5132024075960318,0.28462156522274384
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank,0.7108579107872978,0.5576031766621363,0.3813071179972845,0.6866730922947514,0.5566661717418154,0.05296022678500376,0.7048854420559308,0.6084318587526191,0.2777972652339208,0.5373627792427716,0.5016427275946775,0.26552230833368484
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7105426602112066,0.5584293223099259,0.3842917928692402,0.6835997719479472,0.5567035361249496,0.05456929108912973,0.7015040001340371,0.6083760623390708,0.27629570213855714,0.5373150172518233,0.505105611121828,0.26811816465351346
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-foreignness_score,0.7030972528612681,0.5580310149927695,0.37790969653526346,0.6819156130626968,0.552847884837154,0.0470382149560117,0.705046704729952,0.6030904621085594,0.26635946568613805,0.5762222311565245,0.5033069119251049,0.27956236190250955
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score,0.7020782492795546,0.5577940667071476,0.3772311474414763,0.6829469569072605,0.5509348654206605,0.04519493933502163,0.7042773979656733,0.6081707770128038,0.2757005447718688,0.5794154481130598,0.5011526397760022,0.27913491482937797
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned,0.7062946574431479,0.5573167494771933,0.3765042571475727,0.6837136169906861,0.5554355410905256,0.050158413867627316,0.7163718068256855,0.6082511768015024,0.27324680521175565,0.5729152975295969,0.5132026962498044,0.2864545218848965
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-foreignness_score,0.7055913698221843,0.5580207573968888,0.3774341964573327,0.6807989912372419,0.5569538082124924,0.05151898601405313,0.7100637995800434,0.6082014622373297,0.2693079082639376,0.5696624106960855,0.5160430494044663,0.28753156364494487
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7090453539727767,0.5579593583843594,0.38159730268689684,0.6854235607026972,0.5566691433871328,0.05361891376283741,0.70096138631269,0.6083398472239913,0.2763586244164258,0.5406322196212912,0.5051058503562778,0.2697995595935392
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7097902893882864,0.5571619419762841,0.38197934204022754,0.6833495354528519,0.5559395548213961,0.05404272544730592,0.6997871370742041,0.6083412600747381,0.2763410620460959,0.5381294433151528,0.5065992483873385,0.2695991050824662
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-foreignness_score,0.7042176750504107,0.5582193356863838,0.37862178042497785,0.6842355040032446,0.5540366546882525,0.0497599293421618,0.7050966350733272,0.603091895077094,0.267043088644009,0.5811466859678507,0.5132024075960318,0.2889451462383045
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-ratio_rank,0.7081316919140938,0.5569395874108548,0.38016126114794846,0.6862021857005303,0.5545633697541988,0.04992723647608931,0.695989749351284,0.6082729118739124,0.2732407632968141,0.5488296437427018,0.5092304100386853,0.2768605426869701
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-icore_mut_score-ratio_rank-foreignness_score,0.7081192208487608,0.5579466534717025,0.3828610141843929,0.6844929307043428,0.5538895906593618,0.05179143080825749,0.6928223851755247,0.6082734044326273,0.27219279438155564,0.5487962541250231,0.5098947535370536,0.2770560730957874
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-ratio_rank,0.7072536019666501,0.5561630149831253,0.37995603600990707,0.6855955569754114,0.5535652693666713,0.04758300506430588,0.6903256485579,0.608272271007926,0.269988994857272,0.5504176540294354,0.5062380957611269,0.2746418237615186
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_blsm_mut_score-ratio_rank-foreignness_score,0.7088609009102618,0.557701990855142,0.3824090573606153,0.6854672541188883,0.5541044097909369,0.05195583479944055,0.6960078717741507,0.6082734044326273,0.27335089163739157,0.547989219926235,0.5098947535370536,0.27712579799305187
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score,0.7021749538474454,0.5588676768975647,0.3773128855913857,0.683375943849437,0.5512377663100928,0.04523725803704819,0.7079986154438812,0.613332899187667,0.2867460323339659,0.5695853206652188,0.508265313186116,0.28083932155300534
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-EL_rank_wt_aligned,0.7037369470752967,0.5574618248439265,0.37497730612721925,0.681199419177642,0.5543326757145073,0.04816505095127156,0.7163957021349764,0.6081950758727898,0.2714373203457415,0.5639424885709924,0.5132026962498044,0.28305920529763157
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-EL_rank_wt_aligned-foreignness_score,0.7062465631819371,0.557179347064758,0.37639743266963716,0.6824040963900128,0.556908071697893,0.05149652160426059,0.715665859864062,0.6082017105159122,0.2722721332832227,0.5615826312273302,0.5160430494044663,0.2846647932820622
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.710344351487459,0.5564817021279687,0.38020929944687154,0.6854142130818632,0.5567273479293828,0.05273761832365765,0.7044189380475187,0.6083774751898176,0.27773400032002277,0.5397791699169138,0.5090571627156067,0.27282351114816894
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7094314325953964,0.5571710790579174,0.3819326579951005,0.6822205714874127,0.557049751821077,0.05513732086840191,0.7039402511105506,0.6083760623390708,0.2777386141878909,0.5389780165456441,0.5126763627561298,0.27489814752027875
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-foreignness_score,0.7022573072405504,0.5568000236354674,0.3759630292448505,0.6815655354122003,0.5527088339978216,0.046883312618196366,0.703891295601685,0.6134371864031559,0.2884144579314554,0.570388428886873,0.5068875704377083,0.28058013296006595
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-ratio_rank,0.706582525085011,0.5555103586946769,0.3792256903656129,0.6835376456597041,0.5541579344804877,0.048129210488732664,0.6913376465430381,0.608272271007926,0.27099500276270216,0.5479584041739635,0.5071375967430984,0.27412042720397606
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-icore_mut_score-ratio_rank-foreignness_score,0.7079886209965093,0.5565774459289645,0.3806847534622313,0.6848424377495071,0.5546812986977626,0.05268647369114417,0.6940729990580758,0.6082725881791684,0.2725311104371914,0.5446974304358969,0.5132289671958515,0.27850870904508984
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-ratio_rank,0.7082033280123353,0.557226087399585,0.38140958327143565,0.6847620891162837,0.5542195532980707,0.047778832968596786,0.6928502558321366,0.608272271007926,0.2709229119586399,0.5487757169778913,0.5121667542167555,0.27869200395127763
BL62FREQ,KL,icore_mut,icore_dissimilarity_score-ratio_rank-foreignness_score,0.7088733852366763,0.5564410975401807,0.38182540139628024,0.6851328935137168,0.5543945239046586,0.04987525244139228,0.6901756116289796,0.608272271007926,0.2701522748464302,0.5487663799379167,0.5121653088249839,0.2784129173170081
BL62FREQ,KL,icore_mut,icore_mut_score,0.7017137490301072,0.5581560343113687,0.37618979505676087,0.6815487396854515,0.549969743851713,0.042570176574689714,0.700188442005993,0.6030932657222079,0.26444372371828834,0.5687343766198079,0.5103797578689963,0.2819241919210336
BL62FREQ,KL,icore_mut,icore_mut_score-EL_rank_wt_aligned,0.7036823905199335,0.5575986309026507,0.37472510112692586,0.6798383135358029,0.5539630303367769,0.04607168958607245,0.7117827491080776,0.6081941049028474,0.27051391704172445,0.5622411323789841,0.5131790276339084,0.28217193830195103
BL62FREQ,KL,icore_mut,icore_mut_score-EL_rank_wt_aligned-foreignness_score,0.703791342304978,0.5578788883054638,0.3752905270874679,0.6786676881399373,0.5540279764402422,0.046210351187684594,0.7135271467491369,0.6081955951104863,0.27250398460913977,0.5615273882222317,0.516043338058239,0.28463920395765874
BL62FREQ,KL,icore_mut,icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7088927628442794,0.5585006390950275,0.3811452559822819,0.6820256912440245,0.554985985107696,0.04895748050551963,0.6993009463378257,0.608336558826898,0.27593341706071617,0.5429596843540749,0.5065994876217883,0.27086717251004694
BL62FREQ,KL,icore_mut,icore_mut_score-EL_rank_wt_aligned-ratio_rank-foreignness_score,0.709424136383103,0.5568850079637484,0.38036269980241705,0.6817512419796871,0.556110651690073,0.050783097668572745,0.6995958003830933,0.6058089633268628,0.2721804847907508,0.5463992328041187,0.5127390131511482,0.27729440925005444
BL62FREQ,KL,icore_mut,icore_mut_score-foreignness_score,0.701683656727693,0.559406289478796,0.37734384676696503,0.6799814619316448,0.5504521774279247,0.04447434369417846,0.6990627648766694,0.6057076523925781,0.2688563487806894,0.5687105704910178,0.5132449208636223,0.284705375993104
BL62FREQ,KL,icore_mut,icore_mut_score-ratio_rank,0.7072758773689559,0.556974432491959,0.38024740406844865,0.681536014534679,0.5514621584568173,0.044015995938190305,0.689661698585272,0.6057037591449712,0.2657688468493809,0.5536214428391744,0.5157675561328108,0.28329192637039935
BL62FREQ,KL,icore_mut,icore_mut_score-ratio_rank-foreignness_score,0.7078409852542088,0.5564188701598761,0.38110391142433864,0.680938660356367,0.5527230989913734,0.04581309978004562,0.6847513114356016,0.6082723653297522,0.26903601666174626,0.5511414041172871,0.5157669777638113,0.2824916093809328
BL62FREQ,KL,icore_mut,only_rank,0.7029032806392834,0.5597289209103564,0.37973630473594666,0.6834179912948399,0.5497641535720525,0.04287812094531694,0.7063035055945014,0.6057085928023977,0.2714198012306156,0.5687188352051338,0.5081926843023149,0.28027449043139147
BL62FREQ,KL,icore_mut,ratio_rank,0.707473722349115,0.5581443905511563,0.3819298311086543,0.6844733470407273,0.5529839018871568,0.04549656189371723,0.6877057539661056,0.6082723653297522,0.2692603100448468,0.5528392575546351,0.5154582036004133,0.28218748442570846
BL62FREQ,KL,icore_mut,ratio_rank-foreignness_score,0.7073125974594655,0.5565000958116286,0.3798774859405075,0.681746035243129,0.5527863180739454,0.04724711435858805,0.6904111338232912,0.6082723653297522,0.2712416172799088,0.5487025361504678,0.5155569483708798,0.2803380573230428
BL62FREQ,Mask,icore_mut,EL_rank_wt_aligned,0.7042298304010998,0.5577808657581244,0.37818611159701127,0.6587922113876548,0.564299879703982,0.04397927784337095,0.7055688116753288,0.5866429979063911,0.25335455465715684,0.5560716513106915,0.5173839246628736,0.28659202871344963
BL62FREQ,Mask,icore_mut,EL_rank_wt_aligned-foreignness_score,0.7039277241632063,0.5579309988485507,0.3775502946814281,0.6580180229002374,0.5673377811526963,0.046931127161368755,0.6979422590958321,0.5911367225309084,0.2549130717566918,0.5552536010178143,0.5213476277017567,0.2896911910143675
BL62FREQ,Mask,icore_mut,EL_rank_wt_aligned-ratio_rank,0.7077874759179704,0.5588672307421333,0.3817246902824218,0.662689458118813,0.5660527221491232,0.04830909440355747,0.6946773595296598,0.5947113370690678,0.256396049070342,0.5397316924779685,0.5315047923058162,0.297797859991631
BL62FREQ,Mask,icore_mut,EL_rank_wt_aligned-ratio_rank-foreignness_score,0.7083698625245917,0.5601677216740351,0.38453291449175186,0.6629792064728011,0.5673123135738671,0.05170159268569752,0.6944923347678557,0.5928585568299659,0.2551776743123886,0.5323268179488748,0.5315047923058162,0.2950235018058576
BL62FREQ,Mask,icore_mut,aa_props,0.7148650233487475,0.575548376962771,0.4052176493789356,0.6342517775172162,0.5344159065400409,0.046882194482343494,0.6382258643389684,0.5332406028053988,0.23060942754389963,0.5510442871203779,0.5068088928275717,0.29315988197889653
BL62FREQ,Mask,icore_mut,aa_props-EL_rank_wt_aligned,0.7176196983290701,0.5761150893313112,0.40502235183988894,0.6326697906294019,0.5365983658118625,0.049076298895286925,0.65248807298646,0.5370390340506151,0.18918460577941187,0.5453355664983461,0.5152533369069073,0.29740494406594614
BL62FREQ,Mask,icore_mut,aa_props-foreignness_score,0.7157919700524117,0.5751058836723071,0.4061236018748952,0.6324995992439038,0.5359797797880875,0.050876678605010855,0.6367391028490229,0.5416116192965199,0.23406191747378724,0.5510193826604792,0.5114639956071376,0.297031120193592
BL62FREQ,Mask,icore_mut,aa_props-icore_blsm_mut_score,0.7160979164757556,0.5755943823131221,0.40563418713506394,0.6368860404378008,0.5354150796433707,0.05621786616305151,0.6345434170449652,0.5314151512931491,0.22866995232895188,0.5583514482407171,0.5068079857133121,0.29548533086604895
BL62FREQ,Mask,icore_mut,aa_props-icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank,0.7235362880453555,0.5764499346235198,0.40831936723052265,0.6415617615778678,0.5357806589779738,0.050633848483462855,0.6347229264901303,0.532607294697846,0.20709808260092158,0.5314829187026024,0.5230066600783448,0.28986657486921974
BL62FREQ,Mask,icore_mut,aa_props-icore_blsm_mut_score-foreignness_score,0.71664822973613,0.575476569880622,0.4067150115501895,0.6357780769094141,0.5353189860825135,0.04767810168931284,0.6342940760272433,0.5359330690109666,0.23091351845752092,0.5624721426434015,0.5093339219084956,0.29930137301112864
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score,0.7158813037719939,0.5762309285749717,0.40687657062292376,0.6377123758736838,0.5405566581670992,0.05725058671405079,0.6440223027303734,0.537177193934806,0.23483062798511528,0.5502562769660738,0.5068114649724613,0.29329198061281625
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-EL_rank_wt_aligned-ratio_rank,0.7237122965167403,0.5762531174875373,0.40902284679964307,0.6423026184949832,0.5413445378912618,0.051308338631946594,0.6474535479202764,0.5586668569470579,0.2245294471487317,0.5315027481281885,0.5187839522725067,0.28510492090604433
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-foreignness_score,0.7163883283762009,0.5755603693389746,0.40584728069639375,0.6376678716511784,0.5405668137100583,0.05826403913747581,0.6418087868415177,0.5407598289384115,0.23661808623948472,0.5494042337460693,0.5078268524288756,0.29394040907727365
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank,0.7232315850147618,0.5770144450139151,0.4078961949446317,0.641094926408961,0.5398012413045008,0.05127124391323214,0.6452524331587209,0.5414111818314655,0.21492337718479554,0.5339793187904,0.5172519457845389,0.2853944207818282
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-icore_blsm_mut_score-foreignness_score,0.716444091491843,0.5759151055022698,0.4064870104686634,0.6383970869831636,0.5396368623339596,0.057808253536077436,0.6352665532315087,0.5371763729916941,0.23291735463820606,0.5600586314666892,0.5078635618256213,0.29826687124294105
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7224409512851998,0.5764406796652061,0.40746730300928174,0.6388259594671915,0.5394747708312897,0.0509959037582465,0.6469440016294575,0.5512614395375612,0.2203211997943094,0.5332131576285151,0.5172519457845389,0.2853035337309334
BL62FREQ,Mask,icore_mut,aa_props-icore_dissimilarity_score-icore_mut_score-foreignness_score,0.7156096075278322,0.5754732869860718,0.4063969054230008,0.6351158918139141,0.5395545043088107,0.05763552932742044,0.6393862634511163,0.5407574262537779,0.23522896891964515,0.5509621715970636,0.5078184220446659,0.29366121866791806
BL62FREQ,Mask,icore_mut,aa_props-icore_mut_score,0.7151744574446036,0.575454046383513,0.40583668271086504,0.6323008467589138,0.5355688983316345,0.05613868110855769,0.6359583632318806,0.5332542741788275,0.22978162190175463,0.5477504813710293,0.5068088928275717,0.2919107912494989
BL62FREQ,Mask,icore_mut,aa_props-icore_mut_score-EL_rank_wt_aligned-ratio_rank,0.7226086871158252,0.5763584119197287,0.40761341441879473,0.6383938971815323,0.5350019172951733,0.050327673354415736,0.6389793184913315,0.5418013034608643,0.21216228470864212,0.5281488148102615,0.5294341901323683,0.30562125442102117
BL62FREQ,Mask,icore_mut,aa_props-icore_mut_score-foreignness_score,0.7153115502930447,0.5748337072936481,0.4049733861788816,0.6326950134703699,0.5353547953399046,0.047445201209415526,0.6359960701060169,0.5416116192965199,0.23410511609840254,0.5518248072606969,0.5114639956071376,0.297000959157831
BL62FREQ,Mask,icore_mut,aa_props-ratio_rank,0.720701413408432,0.575150426313763,0.4083945134982762,0.637544019782087,0.534605632299046,0.056659349571708595,0.6237812869345952,0.5344518451003302,0.22742079141558494,0.523251494544288,0.5230265361443754,0.2964182347744862
BL62FREQ,Mask,icore_mut,foreignness_score,0.7006506359361285,0.5587190889265045,0.3792037326881371,0.6621212813460764,0.5625514651340795,0.05294228542885413,0.6934454953628786,0.5817753250188252,0.28370541543654354,0.555314235105556,0.5227344742117269,0.29067969757179396
BL62FREQ,Mask,icore_mut,icore_blsm_mut_score,0.7016799133297029,0.5582151827549763,0.3782648844155037,0.6641037626811295,0.56134901074369,0.049862015765052135,0.6838907298161743,0.5600193383772832,0.26623339469858187,0.5706160501937482,0.5203151595473761,0.292053720025048
BL62FREQ,Mask,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned,0.7047585670355336,0.5580750088374538,0.3791728803576672,0.6612445206419753,0.5655998720981658,0.04434846153931902,0.7004876351335899,0.5841203162110917,0.25039883934499724,0.5674524641388554,0.5252473584293034,0.2974349271575004
BL62FREQ,Mask,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7044902319939135,0.5581683315213367,0.379483741512333,0.6601324548106305,0.5673531001642754,0.046160402741499275,0.6992501535309299,0.5885496642931098,0.25262558740289187,0.5691024742433853,0.5252473584293034,0.29822090100680826
BL62FREQ,Mask,icore_mut,icore_blsm_mut_score-EL_rank_wt_aligned-ratio_rank,0.7081453344851649,0.5603857042541791,0.38340425865268724,0.6643846530808157,0.5631541293332609,0.045048804625333665,0.687616969055842,0.5895540356934441,0.24943776452378544,0.5397031362350759,0.5235156607798582,0.290173526188754
